-20.134839	-16.64177	1.735459	0.672315	0.574745	-0.296687	0.360053
-20.932895	-16.398778	1.58764	0.649817	0.579078	-0.31463	0.378702
-18.6256	-17.393665	1.836093	0.65877	0.575333	-0.3144	0.369009
-17.857495	-17.56878	1.790984	0.656993	0.584342	-0.32018	0.352689
-17.040426	-17.714711	1.846034	0.657814	0.57735	-0.331544	0.352173
-16.41497	-18.00238	1.73304	0.665271	0.590037	-0.314774	0.331945
-21.519864	-15.97047	1.73384	0.638432	0.556592	-0.337607	0.410649
-22.258832	-15.582319	1.699754	0.630068	0.565083	-0.346911	0.404163
-19.509803	-17.016859	1.828394	0.680741	0.591615	-0.263813	0.34203
-15.492117	-18.038837	2.012505	0.676508	0.58096	-0.310246	0.3295
-14.823916	-18.303939	1.743378	0.685468	0.575526	-0.292651	0.33654
-13.902669	-18.223222	1.869704	0.676583	0.571875	-0.308713	0.346252
-13.182436	-18.442966	1.724784	0.678307	0.569025	-0.308146	0.348075
-12.339218	-18.478848	1.774631	0.677755	0.56241	-0.318602	0.350479
-11.531299	-18.548329	1.807577	0.685505	0.565523	-0.301249	0.34571
-10.703305	-18.439226	1.876607	0.677126	0.569889	-0.305359	0.351403
-9.931183	-18.680199	1.687524	0.690301	0.581122	-0.291632	0.317383
-9.085261	-18.609865	1.823413	0.692639	0.575331	-0.284477	0.329117
-8.413352	-18.817093	1.798918	0.708845	0.584995	-0.259047	0.297008
-7.603774	-18.817994	1.954586	0.717915	0.575522	-0.253223	0.29875
-6.843852	-19.194916	1.75218	0.718287	0.58069	-0.242047	0.297111
-6.092491	-19.389024	1.980602	0.727145	0.579574	-0.234742	0.283285
-5.386179	-19.751707	1.851691	0.723023	0.592302	-0.224914	0.275372
-4.598479	-20.011251	1.890012	0.725292	0.578877	-0.241972	0.283376
-3.963772	-20.312341	1.893778	0.723698	0.593926	-0.232298	0.263724
-3.253335	-20.480189	1.889798	0.72499	0.593836	-0.234774	0.258128
-2.470283	-20.774158	1.759759	0.736172	0.593938	-0.21472	0.243276
-22.98005	-15.229048	1.661614	0.610755	0.549177	-0.377694	0.427469
-23.660958	-14.852443	1.744996	0.627253	0.558269	-0.348565	0.416403
-1.910129	-20.86295	1.822718	0.749814	0.593862	-0.189459	0.221839
-1.131067	-21.084283	1.874709	0.74478	0.596975	-0.18906	0.230607
-0.318291	-21.044916	1.979469	0.742911	0.603992	-0.177733	0.227349
0.442729	-21.277574	1.786215	0.740726	0.599125	-0.202078	0.22702
1.329111	-21.285416	1.849226	0.744088	0.599272	-0.205412	0.212159
2.011176	-21.496994	1.749186	0.74224	0.612652	-0.185565	0.198248
2.763441	-21.570304	1.823128	0.736954	0.620389	-0.188534	0.190975
3.512889	-21.796686	1.6687	0.743539	0.606749	-0.184085	0.212409
4.324028	-21.996924	1.791973	0.735588	0.620108	-0.187697	0.197852
5.062083	-22.13585	1.807266	0.732778	0.618931	-0.195359	0.204442
5.871245	-22.145514	1.906262	0.740236	0.618086	-0.170983	0.201954
6.623529	-22.285303	1.907085	0.748097	0.608516	-0.179827	0.194219
7.480523	-22.373368	1.73082	0.765808	0.598968	-0.170964	0.159832
8.198709	-22.460965	1.748254	0.764411	0.608538	-0.152823	0.148331
8.920337	-22.738723	1.83457	0.769459	0.613496	-0.129266	0.121845
9.711602	-22.799802	1.608074	0.781506	0.608808	-0.097772	0.095087
10.23335	-23.024696	1.862208	0.777161	0.624425	-0.064681	0.043936
11.137815	-23.26375	1.980607	0.777863	0.624057	-0.055555	0.048954
11.91564	-23.576071	1.714673	0.776329	0.62856	-0.03782	0.028179
12.608373	-23.747977	1.845003	0.777898	0.627975	-0.021355	0.008143
13.236864	-24.132282	1.828876	0.769271	0.637893	-0.030718	0.01923
13.727763	-24.404897	2.025082	0.77717	0.628241	-0.034767	-0.010528
14.628859	-24.777264	1.88196	0.762735	0.645918	-0.03175	0.004187
15.161935	-25.064914	2.094405	0.769715	0.637865	-0.023526	0.010625
15.885105	-25.527937	1.877668	0.776165	0.630256	0.00915	-0.016152
16.542913	-25.732379	2.042813	0.788732	0.614613	-0.001659	0.012234
17.87778	-26.056916	1.943285	0.772265	0.634455	0.032078	-0.006607
17.202593	-25.964246	1.917686	0.775751	0.62948	0.041409	-0.015838
18.804973	-26.229792	1.945266	0.767357	0.638709	0.0545	-0.015585
19.584452	-26.32469	1.993557	0.76608	0.633166	0.085784	-0.069741
21.019635	-26.439089	1.905365	0.772953	0.624955	0.07852	-0.076218
20.284757	-26.554089	1.704921	0.7613	0.635009	0.103977	-0.079835
-12.96027	-17.745061	1.905141	0.665089	0.638548	-0.267225	0.280186
-10.964422	-18.003095	1.948263	0.66712	0.654447	-0.240937	0.261915
-9.017906	-18.339121	1.861857	0.687444	0.641992	-0.225948	0.253405
-14.954063	-17.336136	1.83482	0.660323	0.620394	-0.285394	0.312465
-7.08759	-18.692583	2.015063	0.68151	0.63472	-0.246317	0.268332
21.843061	-26.31804	1.971262	0.771946	0.632664	0.041653	-0.045845
22.71998	-26.110785	2.017998	0.776274	0.627766	0.050053	-0.028332
24.010295	-26.44099	2.054388	0.776831	0.626232	0.038133	-0.053971
-24.71093	-14.667284	1.646102	0.643159	0.521205	-0.342827	0.444029
-25.306145	-14.080827	1.784188	0.672492	0.547897	-0.299737	0.397141
-26.06978	-13.883237	1.650105	0.676209	0.538876	-0.295872	0.405973
-26.819517	-13.74724	1.462271	0.666445	0.558229	-0.303743	0.389836
-27.572461	-13.690306	1.494322	0.653788	0.532517	-0.33645	0.41927
-28.463042	-13.666061	1.594805	0.664652	0.545069	-0.315639	0.401883
-29.269544	-13.728495	1.594069	0.665765	0.545036	-0.315019	0.400569
-29.845609	-13.873187	1.498556	0.658673	0.561319	-0.31094	0.392922
-30.613969	-14.003083	1.596305	0.667217	0.535779	-0.325913	0.401924
-31.415423	-14.009665	1.546501	0.674922	0.548503	-0.315396	0.379671
-32.151277	-14.286741	1.375209	0.655395	0.538127	-0.339799	0.406712
-32.903157	-14.548988	1.464914	0.654342	0.541226	-0.338489	0.405383
-33.518579	-14.645796	1.648173	0.656966	0.531542	-0.340899	0.411882
-34.187139	-14.773166	1.807015	0.652495	0.550711	-0.342289	0.392181
-35.026903	-15.278819	1.539848	0.654489	0.543334	-0.342117	0.399234
-35.650949	-15.306225	1.702727	0.647379	0.544282	-0.349532	0.403094
-36.187556	-15.283162	1.818985	0.644113	0.560526	-0.34599	0.38887
-36.910072	-15.679902	1.612457	0.630602	0.53341	-0.371394	0.424125
-37.579731	-15.826912	1.658315	0.63028	0.538737	-0.365744	0.422778
-38.328727	-16.037059	1.684635	0.633765	0.53206	-0.370847	0.421575
-38.754687	-16.184989	1.62409	0.61714	0.54698	-0.380032	0.418959
-39.003548	-16.294218	1.547187	0.606914	0.550287	-0.38844	0.421845
-38.987651	-16.333623	1.408049	0.607569	0.546396	-0.392806	0.421918
