27.616028	-0.242176	54.205308	0.362095	-0.008852	0.924934	-0.115366
26.839205	-0.252827	54.305833	0.377098	-0.00874	0.91633	-0.134392
26.084117	-0.210158	54.388376	0.355471	-0.009817	0.925107	-0.133134
25.317314	-0.228082	54.49372	0.374564	0.002123	0.915022	-0.149782
24.588246	-0.240625	54.626092	0.357573	-0.013996	0.919348	-0.16355
23.846325	-0.192009	54.767739	0.380473	-0.012134	0.908376	-0.173052
23.184063	-0.109372	55.026126	0.350217	-0.01509	0.920103	-0.174737
22.45232	-0.106138	55.206877	0.331193	-0.006505	0.929523	-0.162066
21.734388	0.006673	55.421805	0.322938	0.001511	0.932319	-0.162795
21.018585	0.009332	55.579851	0.281195	-0.001119	0.946694	-0.157209
20.300182	0.09205	55.704947	0.203644	0.00837	0.964761	-0.166466
19.56904	-0.000666	55.805266	0.194751	-0.004844	0.968189	-0.157072
18.868542	0.186949	55.85366	0.177394	0.004567	0.967983	-0.177604
18.089174	0.207724	56.024363	0.120893	-0.010627	0.975751	-0.182377
17.314672	0.449597	56.16509	0.089721	0.004939	0.971537	-0.219344
16.49364	0.076717	56.659115	0.067007	-0.041237	0.977241	-0.197241
15.640783	0.484439	56.68635	0.092516	-0.060402	0.978712	-0.173398
15.019592	0.117862	56.901016	0.046803	-0.035672	0.983714	-0.170837
14.54163	0.284021	56.769748	0.035324	-0.02857	0.974417	-0.221338
13.332542	0.090429	57.011429	0.003359	0.017963	-1.018482	0.234648
12.814768	0.227949	56.769378	0.009248	-0.005593	0.978528	-0.215963
11.951208	0.28964	56.660941	0.058009	-0.013608	-0.974584	0.216802
11.328189	0.290845	56.368739	0.070124	-0.008152	-0.969982	0.233051
10.601459	0.461928	55.82609	0.096501	-0.052732	-0.969401	0.219713
9.9769	0.459439	55.398158	0.103579	-0.043	-0.969703	0.217289
9.098023	0.639985	54.823039	0.091228	-0.057226	-0.969972	0.218053
8.461301	0.422832	54.498812	0.047318	-0.058148	-0.974979	0.209738
7.980056	0.509644	54.366367	0.061444	-0.045783	-0.970666	0.228206
7.26689	0.555457	53.947366	0.120238	-0.050438	-0.9605	0.245924
6.684279	0.684557	53.843546	0.15266	-0.05437	-0.961326	0.22279
5.957269	0.675915	53.533132	0.158441	-0.056216	-0.96811	0.185739
5.25307	0.665427	53.378666	0.179801	-0.078643	-0.957776	0.21016
4.65113	0.650727	53.069758	0.163712	-0.078918	-0.961306	0.207088
28.371708	-0.269312	54.162597	0.430076	0.022108	0.898592	-0.084145
29.132296	-0.260387	54.138083	0.438201	0.008528	0.894386	-0.089332
29.962586	-0.345086	54.086198	0.482616	0.008495	0.871463	-0.086964
30.67594	-0.405293	53.955055	0.478889	0.002882	0.874038	-0.081964
3.911133	0.752584	53.018887	0.15996	-0.092175	-0.958167	0.218718
31.386759	-0.361669	53.702546	0.487827	0.022172	0.861588	-0.138567
32.234983	-0.474218	53.457967	0.476022	-0.002465	0.867144	-0.146501
32.940213	-0.491946	53.135891	0.496019	-0.005004	0.858253	-0.131697
33.519023	-0.668306	52.769732	0.436834	-0.011019	0.891504	-0.11949
34.278889	-0.6033	52.423488	0.444639	-0.039001	0.884458	-0.136063
-6.077247	1.021752	49.694828	0.299881	-0.083643	-0.946977	0.079423
-5.494387	1.041223	50.028851	0.286014	-0.080181	-0.953876	0.043475
-4.961758	1.023825	50.49004	0.258926	-0.078825	-0.96133	0.05098
3.233298	0.579642	52.845384	0.137765	-0.085521	-0.969121	0.185791
